id,Python,Ruby,Rails,ML
127374443,0,0,0,0
212599802,0,0,0,0
245749897,0,0,0,0
10497182,0,0,0,0
47196091,0,0,0,0
17679860,0,0,0,0
54458706,0,0,0,0
74749794,0,0,0,0
233136513,0,0,0,0
72270137,0,0,0,0
9515742,0,0,0,1
16197655,0,0,0,0
134147189,0,0,0,0
340732150,0,0,0,0
74774290,0,0,0,0
119771515,0,0,0,1
99460624,0,0,0,0
76884618,0,0,0,0
64685073,0,0,0,0
132550593,0,0,0,0
187046402,0,0,0,0
132047361,0,0,0,0
319413355,0,0,0,0
137610690,0,0,0,0
93583398,0,0,0,0
83126266,0,0,0,0
7396962,0,0,0,0
338128035,0,0,0,0
15452959,0,0,0,0
324235788,0,0,0,0
3841381,0,0,0,0
20507513,0,0,0,0
246128826,0,0,0,0
48729268,0,0,0,0
13585812,0,1,0,0
19238261,0,0,0,0
12351782,0,0,0,0
144467523,0,0,0,0
270652457,0,0,0,0
333797404,0,0,0,0
173445111,0,0,0,0
130920469,0,0,0,0
101779811,0,0,0,0
37878824,0,0,0,0
322989120,0,0,0,0
14077779,0,0,0,0
322994667,0,0,0,0
28558617,0,0,0,0
27456141,0,0,0,0
328797462,0,0,0,0
56960472,0,0,0,0
38270649,0,0,0,0
3838351,0,0,0,0
96507806,0,0,0,0
131755909,0,1,0,0
133815330,0,0,0,0
289814145,0,0,0,1
120486561,0,0,0,0
102095594,0,0,0,0
321741090,0,0,0,1
323663916,0,0,0,0
63882718,0,0,0,0
6109562,0,0,0,0
60631389,0,0,0,0
115691535,0,0,0,0
149735913,0,0,0,0
124888378,0,0,0,0
227296325,0,0,0,0
176790551,0,0,0,0
89180205,1,0,0,0
15217018,0,0,0,0
97562705,0,0,0,0
3627121,0,0,0,0
5622652,0,0,0,0
96346585,0,0,0,0
87576814,0,0,0,0
69218761,0,0,0,0
15941456,0,0,0,0
226497638,0,0,0,0
156555175,0,0,0,0
114416343,0,0,0,0
324390152,0,0,0,0
22638820,0,0,0,0
154461422,0,0,0,0
323297395,0,0,0,0
9085512,0,0,0,0
92024893,0,0,0,0
245770721,0,0,0,0
101938430,0,0,0,0
141242541,0,0,0,0
40432592,0,0,0,0
148995456,0,0,0,0
19975686,0,0,0,0
96288180,0,0,0,0
5117741,0,0,0,0
216713952,0,0,0,0
320775094,0,0,0,0
49184512,0,1,0,0
69163223,0,0,0,0
74433235,0,0,0,0
14738718,0,0,0,0
81726735,0,0,0,0
85097110,0,0,0,0
16902547,1,0,0,1
128837313,0,0,0,0
35742979,0,0,0,0
154898994,0,0,0,0
194572487,0,0,0,0
61755292,0,0,0,0
91292315,0,0,0,0
96470394,0,0,0,0
61186630,0,0,0,0
27393551,0,0,0,0
201607405,1,1,0,1
14786565,0,0,0,0
38665190,0,0,0,0
8548642,0,0,0,0
77921186,0,0,0,0
73043313,0,0,0,0
43049865,0,0,0,0
220659734,0,0,0,0
12478152,0,0,0,0
74992611,0,0,0,0
132037163,0,0,0,0
38809903,0,0,0,0
54801175,0,0,0,0
239573018,0,0,0,0
318063589,0,0,0,0
35669774,0,0,0,0
14695871,0,0,0,0
60943524,0,0,0,0
27428789,0,0,0,0
80238236,0,0,0,0
23543667,0,0,0,0
23736308,0,0,0,0
243541481,0,0,0,0
131859261,0,0,0,0
300007905,0,0,0,0
6124382,0,0,0,0
91263648,0,0,0,0
311922375,0,0,0,0
107865057,0,0,0,0
60051563,0,0,0,0
310728651,0,0,0,0
41043810,0,0,0,0
145596544,0,0,0,0
168685471,0,0,0,0
6525302,0,0,0,0
227571866,0,0,0,0
111022810,0,0,0,0
86092681,0,0,0,0
307924151,0,0,0,0
213969517,0,0,0,0
289237016,0,0,0,0
67593139,0,0,0,0
133172289,0,0,0,0
272831021,0,0,0,0
79812716,0,0,0,0
203879751,0,0,0,0
39918800,0,0,0,0
117718174,0,0,0,0
166839911,0,0,0,0
5493532,0,0,0,0
135531251,0,0,0,0
115580886,0,0,0,0
94561970,0,0,0,0
122519820,0,0,0,0
31073117,0,1,0,0
5082171,0,0,0,0
130144373,0,0,0,0
3758641,0,0,0,0
160322673,0,0,0,0
17918146,0,0,0,0
37646760,0,0,0,0
208018590,0,0,0,0
94805790,0,0,0,0
59670789,0,0,0,0
182102673,0,0,0,0
290510025,0,0,0,0
257424104,1,0,0,0
167758825,0,0,0,0
15486281,0,0,0,0
74706465,0,0,0,0
14842736,0,0,0,0
16970197,0,0,0,0
12106592,0,0,0,0
302503461,0,0,0,0
225235922,0,0,0,0
15277683,0,0,0,0
82324818,0,0,0,0
218314864,0,0,0,0
126604507,0,0,0,0
111497246,0,0,0,0
9712882,0,1,0,0
23286964,0,0,0,0
268636219,0,0,0,0
297824486,0,0,0,0
116738158,0,0,0,0
264711673,0,0,0,0
299528324,0,0,0,0
112344037,0,0,0,0
54855707,0,0,0,0
64983286,0,0,0,0
5948782,0,1,0,0
35956310,0,0,0,0
107305305,0,0,0,0
8329312,0,0,0,0
203937017,0,0,0,0
105507447,0,0,0,0
210635705,0,0,0,0
12593822,0,0,0,0
68979702,0,0,0,0
65268440,0,0,0,0
36560854,0,0,0,1
62229330,0,0,0,0
5769942,0,0,0,1
128939123,0,0,0,0
112345203,0,0,0,0
131047443,0,0,0,0
231820206,0,0,0,0
297741056,0,0,0,0
211040780,0,0,0,1
18854134,0,0,0,0
144190159,0,0,0,0
16407120,0,0,0,0
179843658,0,0,0,0
17566346,0,0,0,0
82652292,0,0,0,0
6109402,0,0,0,0
81422630,0,0,0,0
47496947,0,0,0,0
234983854,0,0,0,0
181938050,0,0,0,0
296194522,0,0,0,0
6054312,0,0,0,0
127181991,0,0,0,0
80614598,0,0,0,0
201202464,0,0,0,0
296072112,0,0,0,0
62691551,0,0,0,0
100506247,0,0,0,0
88585827,0,0,0,0
165280094,0,1,0,0
294730476,0,0,0,0
208154196,0,0,0,0
269642910,0,0,0,0
132082982,0,0,0,0
189757808,0,0,0,0
65633923,0,0,0,0
88434095,0,0,0,0
287625101,0,0,0,0
247359931,0,0,0,0
290608964,0,0,0,0
112850159,0,0,0,0
133507034,0,0,0,0
246696204,0,0,0,0
113488478,0,0,0,0
3848931,1,0,0,0
240186918,0,0,0,0
6746602,0,0,0,0
192472676,0,0,0,0
254289420,0,0,0,0
16273648,0,0,0,0
70137279,0,0,0,0
14495552,0,0,0,0
104795194,0,0,0,0
273807803,0,0,0,0
178698259,0,0,0,0
276454463,0,0,0,0
9417272,0,0,0,0
15117382,0,0,0,0
110611269,0,0,0,0
250052654,0,0,0,0
281475610,0,0,0,0
280553004,0,0,0,0
65052595,0,0,0,0
284372272,0,0,0,0
58692174,0,0,0,0
15776262,0,0,0,0
6150572,0,0,0,0
75603674,0,0,0,0
198132083,0,0,0,0
131091962,0,0,0,0
211940009,0,0,0,0
84590049,0,0,0,0
19096739,0,0,0,0
234951573,0,0,0,0
138431437,0,0,0,0
282914661,0,0,0,0
154774671,0,0,0,0
4027341,0,0,0,0
96090416,0,0,0,0
286473406,0,0,0,0
120686988,0,0,0,0
210410333,0,0,0,0
79487003,0,0,0,0
59601622,0,0,0,0
90797703,0,0,0,0
5419652,0,0,0,0
236410136,0,0,0,0
222309749,0,0,0,0
60910678,0,0,0,0
94106232,0,0,0,0
68941659,0,0,0,0
243949425,0,0,0,0
51996733,0,0,0,0
285225613,0,0,0,0
95782615,0,0,0,0
135032086,0,1,0,0
50345212,0,0,0,0
15101147,0,0,0,0
4924531,0,0,0,0
83781315,0,0,0,0
156683560,0,0,0,0
43257917,0,0,0,0
194481543,0,0,0,0
5496302,1,0,0,0
5658132,0,0,0,0
278987507,0,0,0,0
271956051,0,0,0,0
283328406,0,0,0,0
242483775,0,0,0,0
18576965,0,1,0,0
274885692,0,0,0,0
139760882,0,0,0,0
133061702,0,0,0,0
153973240,0,0,0,0
265404912,0,0,0,0
181943661,0,0,0,0
275070641,0,0,0,0
64646553,0,0,0,0
79101986,0,0,0,0
131049759,0,0,0,0
257705699,0,0,0,0
203303147,0,0,0,0
281443015,0,0,0,0
16252456,0,0,0,0
208134020,0,0,0,0
69884252,0,0,0,0
36045936,0,0,0,0
4562761,0,0,0,0
257582167,0,0,0,0
127373367,0,0,0,0
47986596,0,0,0,0
103522770,0,0,0,0
263636732,0,0,0,0
83002883,0,0,0,0
265863724,0,0,0,0
19809287,0,0,0,0
168402428,0,0,0,0
265400989,0,0,0,0
60421138,0,0,0,0
254078998,0,0,0,0
80508029,0,0,0,0
242965222,0,0,0,0
277975178,0,0,0,0
218696980,1,0,0,1
4052041,0,0,0,0
84069032,0,1,0,0
51103553,0,0,0,0
265661336,0,0,0,0
16202363,0,0,0,0
106948582,0,0,0,0
59445773,0,0,0,0
277376761,0,0,0,0
37905361,0,0,0,0
260703776,0,0,0,0
46910927,0,0,0,0
12967172,0,0,0,0
133658443,0,0,0,0
14712537,0,0,0,0
14496297,0,0,0,0
89534822,0,0,0,0
53821506,0,0,0,0
41743739,0,0,0,0
183522273,0,0,0,0
4008341,0,0,0,0
270350198,0,0,0,0
125543589,0,0,0,0
171475842,0,0,0,0
267034172,0,0,0,0
162720889,0,0,0,0
216253795,0,0,0,0
112689247,0,0,0,0
234844572,0,0,0,0
95886327,0,0,0,0
5674202,0,0,0,0
108503981,0,0,0,0
72229536,0,0,0,0
9843852,0,0,0,0
7195782,0,0,0,0
14175890,0,0,0,0
268691441,0,0,0,0
119569193,0,0,0,0
62578811,0,0,0,0
129508263,0,0,0,0
9883882,0,1,0,0
16815604,0,0,0,0
271954632,0,0,0,0
64423881,0,0,0,0
106092591,0,0,0,0
264845151,0,0,0,0
17558439,0,0,0,0
14866139,0,0,0,0
231384664,0,0,0,0
7033492,0,0,0,0
130128029,0,0,0,0
95019208,0,0,0,0
271328074,0,0,0,0
265211840,0,0,0,0
271725729,0,0,0,0
271905850,0,0,0,0
20468518,0,0,0,0
267496594,0,0,0,0
45751708,0,0,0,0
71405547,0,0,0,0
186861673,0,0,0,0
83371401,0,0,0,0
104276951,0,0,0,0
192477051,0,0,0,0
4844921,0,0,0,0
172547954,0,0,0,0
8713072,0,0,0,0
264632370,0,0,0,0
120362157,0,0,0,0
15451988,0,0,0,0
39684470,0,0,0,0
140393424,0,0,0,0
5544222,0,0,0,0
47640085,0,0,0,0
59094211,0,0,0,0
46141882,0,0,0,0
7789512,0,0,0,0
269210392,0,0,0,0
35953494,0,0,0,0
82012354,0,0,0,0
37918452,0,0,0,0
5621342,0,0,0,0
125242166,0,0,0,0
105437171,0,0,0,0
5628612,0,0,0,0
230817008,0,0,0,0
93619155,0,0,0,0
115031321,0,0,0,0
15229375,0,0,0,0
13328852,0,0,0,0
268594761,0,0,0,0
79469129,0,0,0,0
4963331,0,0,0,0
110894162,0,0,0,0
6613002,0,0,0,0
267606641,0,0,0,0
14138223,0,0,0,0
252535454,0,0,0,0
54407342,0,0,0,0
15993007,0,0,0,0
171758804,0,0,0,0
264693040,0,0,0,0
4595331,0,0,0,0
224938904,0,0,0,0
9415072,0,0,0,0
71985544,0,0,0,0
260691316,0,0,0,0
128481647,0,0,0,0
140709832,0,0,0,0
10903692,0,0,0,0
16948454,0,0,0,0
95810638,0,0,0,0
138253975,0,0,0,0
265909903,0,0,0,1
32020247,0,0,0,0
44354432,0,0,0,0
57543466,0,0,0,0
15668976,0,0,0,0
196121261,0,0,0,0
95038634,0,0,0,0
93835285,0,0,0,0
241954554,0,0,0,0
265666328,0,0,0,0
28513510,0,0,0,0
210087850,0,0,0,0
261166554,0,0,0,0
187406266,0,0,0,0
257273815,0,0,0,0
5373182,0,0,0,0
14794478,0,0,0,0
11858092,0,0,0,0
99027546,0,0,0,0
258221013,0,0,0,0
44847000,0,0,0,0
264769523,0,0,0,0
196636008,0,0,0,0
253592274,0,0,0,0
264803031,0,0,0,0
143263562,0,0,0,0
9599282,0,0,0,0
110861607,0,0,0,0
46591985,0,0,0,0
248329104,0,0,0,0
134417937,0,0,0,0
771225833939750912,0,0,0,0
96155051,0,0,0,0
49467354,0,0,0,0
163461548,0,0,0,0
68997068,0,0,0,0
161175215,0,0,0,0
185828050,0,0,0,0
226452152,0,0,0,0
113925095,0,0,0,0
152970463,0,0,0,0
88192022,0,0,0,0
70884970,0,0,0,0
61400128,0,0,0,1
11945522,1,0,0,0
66548120,0,0,0,0
193665655,0,0,0,0
118696998,0,0,0,0
117309543,0,0,0,0
63736661,0,0,0,0
69122438,0,0,0,0
19764516,0,0,0,0
5178251,0,0,0,0
57840449,0,0,0,0
174279379,0,0,0,0
135105878,0,0,0,0
127427494,0,0,0,0
9733862,0,0,0,0
147189675,0,0,0,0
85064062,0,0,0,0
92262012,0,0,0,0
240693064,0,0,0,0
112327292,0,0,0,0
152615671,0,0,0,0
263018037,0,0,0,0
52347153,0,0,0,0
108535283,0,0,0,0
108661084,0,0,0,0
13462682,0,0,0,0
18129744,0,0,0,0
1044565593368580096,0,0,0,0
246635889,0,0,0,0
1054225511042310145,0,0,0,0
420349167,0,0,0,0
83119804,0,0,0,0
57234857,0,0,0,0
71822538,0,0,0,0
9754612,0,0,0,0
134065467,0,0,0,0
890855103548203010,0,0,0,0
157457677,0,0,0,0
102616779,0,0,0,0
764323863127699457,0,0,0,0
1009561612682866688,0,0,0,0
3947346012,0,0,0,0
906721477260607488,0,0,0,0
1055641553165737984,0,0,0,0
97332238,0,0,0,0
6234402,0,0,0,0
72210151,1,0,0,0
26907299,0,0,0,0
103150145,0,0,0,0
367688552,0,0,0,0
529079343,0,0,0,0
133213331,0,0,0,0
104156965,0,0,0,0
51637263,0,0,0,0
197999763,0,0,0,0
976937665906921472,0,0,0,0
154864450,0,0,0,0
289396817,0,0,0,0
52701713,0,0,0,0
107686945,0,0,0,0
145643430,0,0,0,0
92969420,0,0,0,0
1138868587,0,0,0,0
31087225,0,0,0,1
54490597,0,0,0,0
117262509,0,0,0,0
970533535,0,0,0,0
1052902378637119488,0,0,0,0
795880531766325248,0,0,0,0
97336205,0,0,0,0
102268074,0,0,0,0
183931828,0,0,0,0
147555654,0,0,0,0
90825614,0,0,0,0
15368280,0,0,0,0
211043693,0,0,0,0
134651334,0,0,0,0
46046956,0,0,0,0
69492600,0,0,0,0
198411120,0,0,0,0
10647382,0,0,0,0
3067819448,0,0,0,0
5663582,0,0,0,1
1040589482305572864,0,0,0,0
1051443428024709120,0,0,0,0
7121872,1,0,0,0
1051139706883211264,0,0,0,0
108946307,0,0,0,0
36847336,0,0,0,1
903588103348031488,0,0,0,0
16150989,0,0,0,0
149803910,0,0,0,0
87250714,0,0,0,0
89198643,0,0,0,0
4585391,0,0,0,0
159806010,0,0,0,0
820545640534917120,0,0,0,0
41567584,0,0,0,0
126860032,0,0,0,0
197034674,0,0,0,0
57515834,0,0,0,1
3804161,0,0,0,0
92064760,0,0,0,0
41070259,0,0,0,0
212942168,0,0,0,0
6890262,0,0,0,1
131559715,0,0,0,0
788952478515507200,0,0,0,0
141200717,0,0,0,0
2395387753,0,0,0,0
1010199816708558849,0,0,0,0
299061998,0,0,0,0
129826511,0,0,0,0
996019415937241088,0,0,0,0
250939642,0,0,0,0
140879575,0,0,0,0
1049485975720738821,0,0,0,0
781721841786298368,0,0,0,0
221614805,0,0,0,0
3301552069,0,0,0,0
1033335355695456257,0,0,0,0
1696051639,0,0,0,0
16587480,0,0,0,0
990934937548177408,0,0,0,0
59664060,0,0,0,0
5828722,0,0,0,0
79195128,0,0,0,0
775484029638356992,0,0,0,0
10967962,0,1,0,0
1048172093982920705,0,0,0,0
987527662770900992,0,0,0,0
47620160,0,0,0,0
1048190274122350592,0,0,0,0
149035180,0,0,0,1
144258646,0,0,0,0
228980918,0,0,0,0
109358960,0,0,0,0
66124645,0,0,0,0
136593848,0,0,0,0
1046882635946057729,0,0,0,0
311867483,0,0,0,0
263114297,0,0,0,0
845174896455958529,0,0,0,0
35232509,0,0,0,0
1046416043046891521,0,0,0,0
3591191,0,1,0,0
140210561,0,0,0,0
14535656,0,0,0,0
50840000,0,0,0,0
732758921509634048,0,0,0,0
262383875,0,0,0,0
1034748237511450624,0,0,0,1
239330636,0,0,0,0
250435486,0,0,0,0
982584861092233216,0,0,0,0
949038128685187073,0,0,0,0
16116753,0,0,0,0
6003052,0,0,0,0
1013382522648985600,0,0,0,0
218352992,0,0,0,0
746605925843099648,0,0,0,0
43451039,0,0,0,0
1013389179915390976,0,0,0,0
946945146343514112,0,0,0,0
79328715,0,0,0,0
262148922,0,0,0,0
17648481,0,0,0,0
1045468273985216512,0,0,0,1
57565726,0,0,0,0
3061382527,0,0,0,0
35371552,0,0,0,0
3887795234,0,0,0,0
161166975,0,0,0,0
259213434,0,0,0,0
2589408871,0,0,0,0
145622772,0,0,0,0
1038630133106495489,0,0,0,0
268889992,0,0,0,0
94689657,0,0,0,0
134095246,0,0,0,0
250411330,0,0,0,0
95858492,0,0,0,0
164582564,0,0,0,0
827021131718619137,0,0,0,0
48367205,0,0,0,0
236348196,0,0,0,0
2344619346,0,0,0,0
180056883,0,0,0,0
763578737925304320,0,0,0,0
115778378,0,0,0,0
996481084966584321,0,0,0,0
230676989,0,0,0,0
300275018,0,0,0,0
91376414,0,0,0,0
28178756,0,0,0,0
138381326,0,0,0,0
1640748828,0,0,0,0
1386211676,0,0,0,0
3326674591,0,0,0,0
69179963,0,0,0,0
83014663,0,0,0,0
73698325,0,0,0,0
120070823,0,0,0,0
243898448,0,0,0,0
254103501,0,0,0,0
1042629722432135168,0,0,0,0
79600465,0,0,0,0
15403378,0,0,0,0
789628553348288512,0,0,0,0
59712816,0,0,0,0
1019208125906235392,0,0,0,0
878086806213771265,0,0,0,0
85455552,0,1,1,1
1041709818812067841,0,0,0,0
69509238,0,0,0,0
1042030331296198656,0,0,0,0
356969139,0,0,0,0
1015290275621556224,0,0,0,0
932138178227478529,0,1,0,0
10096272,0,0,0,0
114686624,0,0,0,0
181157880,0,0,0,0
199941071,0,0,0,0
19855472,0,0,0,1
3253417922,0,0,0,0
1017712294497677313,0,0,0,0
187147028,0,0,0,0
881711306272677889,0,0,0,0
1168438848,0,0,0,0
1011517457054363648,0,0,0,0
1671656778,0,0,0,0
842408903526637568,1,0,0,1
1465221644,0,0,0,0
1000035096919863297,0,0,0,0
1446601957,0,0,0,0
49163260,0,0,0,1
118382985,0,0,0,0
2582387406,0,0,0,0
844113829017530368,0,0,0,0
1041234301801512961,0,0,0,0
981832202089447424,0,0,0,0
1033663864443793408,0,0,0,0
976407495211012096,0,0,0,0
517299701,0,0,0,1
949413769,0,0,0,0
704288603464007680,0,0,0,0
1029203496824758273,0,0,0,0
559141147,0,0,0,0
6100052,0,0,0,0
34269807,0,0,0,0
225441317,0,0,0,0
3277090706,0,0,0,0
18096700,0,0,0,0
123167324,0,0,0,0
13499012,0,0,0,0
131364121,0,0,0,0
1029179858071343105,1,1,0,0
96981382,0,0,0,0
3884431,0,0,0,0
107687213,0,0,0,0
816290733199998976,0,0,0,0
106428388,0,0,0,0
16546749,0,0,0,0
78527605,0,0,0,0
148742788,0,0,0,0
1037865450040963072,0,0,0,0
3008660449,0,0,0,0
110934936,0,0,0,0
3110877846,0,0,0,0
1906458343,0,0,0,0
2402654814,0,0,0,0
105939946,0,0,0,0
91095796,0,0,0,0
451718087,0,0,0,0
1016896838140489728,0,0,0,0
1038824192890654720,0,0,0,0
2474053082,0,0,0,0
2739846710,0,0,0,0
107626030,0,0,0,0
1038967797282308096,0,0,0,0
100239772,0,0,0,0
247775583,0,0,0,0
100362032,0,0,0,0
713935985516490752,0,0,0,0
4622331,0,0,0,0
5788952,0,0,0,0
3953711,0,0,0,0
14893141,0,0,0,0
105676483,0,0,0,0
3191969935,0,0,0,0
109303917,0,0,0,0
327779224,0,0,0,0
2954400007,0,0,0,0
409160625,0,0,0,0
71564169,0,0,0,0
4709183474,0,0,0,0
48221472,0,0,0,0
785331010871316481,0,0,0,0
118974500,0,0,0,0
120418069,0,0,0,0
223004076,0,0,0,0
208284317,0,0,0,0
155479900,0,0,0,0
880132020671623169,0,0,0,0
991680471841959936,0,0,0,0
862131918027997184,0,0,0,0
80985834,0,0,0,0
960794176282443776,0,0,0,0
846050610902327296,0,0,0,0
111807884,0,0,0,0
19330579,0,0,0,0
1035164532576935936,0,0,0,0
38096724,1,0,0,0
1024671390127931392,0,0,0,0
67981038,0,0,0,0
198414635,0,0,0,0
68318719,0,0,0,0
23651492,0,0,0,0
258224567,0,0,0,0
1035313299510816768,0,0,0,0
130522238,0,0,0,0
864799215200772096,0,0,0,0
283396462,0,0,0,0
76625832,0,0,0,0
115998694,0,0,0,0
890585748960813057,0,0,0,0
28743236,0,0,0,1
788128381875257344,0,0,0,0
177477132,0,0,0,0
247576923,0,0,0,0
1034458822595686401,0,0,0,0
890223961673420800,0,0,0,0
781128599906553856,0,0,0,0
133347026,0,0,0,0
1033949007335182337,0,0,0,0
231137742,0,0,0,0
2637116904,0,0,0,0
1033311435936264192,0,0,0,0
1033176614593486850,0,0,0,0
130452629,0,0,0,0
820084733316984832,1,0,0,0
209642779,0,1,1,1
873377142041595904,0,0,0,0
240105068,0,0,0,0
53002509,0,0,0,0
948165640933621762,0,0,0,0
52015046,0,0,0,0
988538769778331648,0,0,0,0
449454570,0,0,0,0
16860582,0,0,0,0
976149543111729152,0,0,0,0
80562887,0,0,0,0
879917860604190720,0,0,0,0
826146490695327744,0,0,0,0
94307276,0,0,0,0
880768573773193216,0,0,0,0
953969637657473024,0,0,0,0
959781255293227009,0,0,0,0
4470521,0,0,0,1
1031360675782651906,0,0,0,0
404934668,0,0,0,0
811363800167260160,0,0,0,0
945885506683879425,0,0,0,0
604293395,0,0,0,0
11404422,0,0,0,0
68303241,0,0,0,0
77117992,0,0,0,0
1029653893217538048,0,0,0,0
88617561,0,0,0,0
83621266,0,0,0,0
9756422,0,0,0,0
23203140,0,0,0,0
118694752,0,0,0,0
1028810745440436225,0,0,0,0
112480307,0,0,0,0
36890441,0,0,0,1
90769876,0,0,0,0
255417517,0,0,0,0
750331616497528833,0,0,0,0
119938796,0,0,0,0
3880206085,0,1,1,1
1026696743507742720,0,0,0,0
1971017605,0,0,0,0
14189665,0,0,0,0
38156118,0,0,0,0
120247965,0,0,0,0
254565653,0,0,0,0
996923851106746368,0,0,0,0
2407585147,0,0,0,0
772958221073907712,0,0,0,0
112090099,0,0,0,0
618591419,0,0,0,0
2599580401,0,0,0,1
807411713813319680,0,0,0,0
71714625,0,0,0,0
73917305,0,0,0,0
17507909,0,0,0,0
879479617874034688,0,0,0,0
45621877,0,0,0,0
18327907,0,0,0,0
140894259,0,0,0,0
949118998922145797,0,0,0,0
1026810529837240320,0,0,0,0
2862471020,0,0,0,0
77618794,0,0,0,0
79254356,0,0,0,0
223462066,0,0,0,0
1025912228074016768,0,0,0,0
64347669,0,0,0,0
68038020,0,0,0,0
5832442,0,0,0,0
80212111,0,0,0,0
48953768,0,0,0,0
3843531,0,0,0,0
89369451,0,0,0,1
901505404689031168,0,0,0,0
4941731,1,0,0,0
16142367,0,0,0,0
2518088514,0,0,0,0
140447718,0,0,0,0
824303453912432640,0,0,0,0
1012331197169524738,0,0,0,0
192583301,0,0,0,0
113070481,0,0,0,0
50989245,0,0,0,0
11567272,0,0,0,0
849816770957328384,0,0,0,0
15068121,0,0,0,0
222075206,0,0,0,0
136930330,0,0,0,0
4756519231,0,0,0,0
189010730,0,0,0,0
14300083,0,0,0,0
101119743,0,0,0,0
121934181,0,0,0,0
65591212,0,0,0,0
853762366084849666,0,0,0,0
551080910,0,0,0,0
764509144556515328,0,0,0,0
17507130,0,0,0,0
952663036807987200,0,0,0,0
123255795,0,0,0,0
22866404,0,0,0,0
59101280,0,0,0,0
55140964,0,0,0,0
75304509,0,0,0,0
3192883814,0,0,0,0
200361079,0,0,0,0
2241002179,0,0,0,0
113573797,0,0,0,0
856063753674149888,0,0,0,0
10025062,0,0,0,0
95141454,0,0,0,0
103453536,0,0,0,0
146811283,0,0,0,0
1034636456,0,0,0,0
248432905,0,0,0,0
65539442,0,0,0,0
164297853,0,0,0,0
71732162,0,0,0,0
249669534,0,0,0,0
63656382,0,0,0,0
73410353,0,0,0,0
58452449,0,0,0,0
216582753,0,0,0,0
1017952844547125248,0,0,0,0
125679435,0,0,0,0
188194209,0,0,0,0
94110417,0,0,0,0
1259053266,0,0,0,0
50233227,0,0,0,0
1020688508359340032,0,0,0,0
1011877132950093825,1,0,0,0
1006940805360017408,0,0,0,0
123116246,0,0,0,0
957609145619824640,0,0,0,0
40656783,0,0,0,0
14793753,0,0,0,0
211113435,0,0,0,0
245545123,0,0,0,0
14168022,0,0,0,0
85422718,0,0,0,0
984103529601089541,0,0,0,0
23629852,0,0,0,0
153404528,0,0,0,0
1020285106068500480,0,0,0,0
119375566,0,0,0,0
97215278,0,0,0,0
266547080,0,0,0,0
365831872,0,0,0,0
812626786051706880,0,0,0,0
136990007,1,0,0,1
4803153560,0,0,0,0
1015758318017523713,1,0,0,1
982982066483507200,0,0,0,0
115523052,0,0,0,0
813356230911459328,0,0,0,1
1003455406453096448,0,0,0,0
964721146418495490,1,0,0,0
65916463,0,0,0,0
586678323,0,0,0,0
1002115710351372288,0,0,0,1
778141870035795971,0,0,0,0
70069273,0,0,0,0
784971377329643521,0,0,0,0
553449427,0,0,0,0
17722941,0,0,0,1
94980480,0,0,0,0
2432701892,0,0,0,0
708934998758268928,0,0,0,0
2272785632,0,0,0,0
968022615808815104,0,0,0,0
892744402308710400,0,0,0,1
787496572862857216,0,0,0,0
779305906534174720,0,0,0,0
500800041,0,0,0,1
1010818843365687304,0,0,0,0
2417296382,0,0,0,0
222087105,0,0,0,0
128140798,0,0,0,0
2916010658,0,0,0,0
8848662,0,1,1,1
249917706,0,0,0,0
244046189,0,0,0,0
148606959,0,0,0,1
977508998722199552,0,0,0,0
1014647792705269760,0,0,0,0
1016325636112039936,0,0,0,0
15732552,0,0,0,0
121038762,0,0,0,0
16052174,0,0,0,0
225682976,0,0,0,0
131555845,0,0,0,0
242320469,0,0,0,0
934803630028308480,0,0,0,0
394689350,0,0,0,0
125892355,0,0,0,0
106593990,0,0,0,0
79525524,0,0,0,0
517868472,0,0,0,0
1014739327434219521,0,0,0,0
715881095720349696,0,0,0,0
2608859390,0,0,0,0
225753202,0,0,0,0
5591532,0,0,0,0
329698981,0,0,0,0
3284523974,0,0,0,0
1593570745,0,0,0,0
97104969,0,0,0,0
766356908,0,0,0,0
139930619,0,0,0,0
124149551,0,0,0,0
29725608,0,0,0,0
702333240,0,0,0,0
44119388,0,0,0,0
15629329,0,0,0,0
95183328,0,0,0,0
60907525,0,0,0,0
242374413,0,0,0,0
15846919,0,0,0,0
224666350,0,0,0,0
102072197,0,0,0,0
94856113,0,0,0,0
26794369,0,0,0,0
1011198577702363136,0,0,0,0
996736471372451841,0,0,0,0
243498007,0,0,0,0
913413392701964289,0,0,0,0
14352226,0,0,0,0
1010819646344138752,0,0,0,0
19433393,0,0,0,0
237288586,0,0,0,0
157859834,0,0,0,0
217469702,0,0,0,0
914748750194778112,0,0,0,0
1011558405142540288,0,0,0,0
59360791,0,0,0,0
3567537193,0,0,0,0
105738864,0,0,0,0
1011188734459408384,0,0,0,0
996212819694567424,0,0,0,0
999996393598013442,0,0,0,0
807914480076079104,0,0,0,0
5575292,1,0,0,0
320497151,0,0,0,0
200545462,0,0,0,1
109786623,0,0,0,0
920555307511640064,0,0,0,0
387168553,0,0,0,0
1002739604724895744,0,0,0,0
171062996,0,0,0,0
212167634,0,0,0,0
909634183508647936,0,0,0,1
69548876,0,0,0,0
1311589046,0,0,0,0
69553386,0,0,0,1
97924646,0,0,0,0
19116694,0,0,0,0
132590818,0,0,0,0
14600811,0,0,0,1
993306966683369473,0,0,0,0
12940982,0,0,0,1
